internalTaxonId,useCode,useName
30364,2,Food - animal
30364,11,Other household goods
30364,7,Fuels
41915,16,Establishing ex-situ production *
41915,13,"Pets/display animals, horticulture"
41905,16,Establishing ex-situ production *
41905,13,"Pets/display animals, horticulture"
41949,13,"Pets/display animals, horticulture"
41935,16,Establishing ex-situ production *
41935,13,"Pets/display animals, horticulture"
41893,16,Establishing ex-situ production *
41893,13,"Pets/display animals, horticulture"
41944,1,Food - human
41945,16,Establishing ex-situ production *
41945,13,"Pets/display animals, horticulture"
41945,3,Medicine - human & veterinary
41945,12,"Handicrafts, jewellery, etc."
41881,16,Establishing ex-situ production *
41881,13,"Pets/display animals, horticulture"
138034,15,Sport hunting/specimen collecting
138051,15,Sport hunting/specimen collecting
172563,16,Establishing ex-situ production *
172563,13,"Pets/display animals, horticulture"
172564,13,"Pets/display animals, horticulture"
177953,13,"Pets/display animals, horticulture"
177953,1,Food - human
177955,1,Food - human
177955,13,"Pets/display animals, horticulture"
177962,1,Food - human
177963,1,Food - human
177965,1,Food - human
177965,15,Sport hunting/specimen collecting
177965,13,"Pets/display animals, horticulture"
177967,13,"Pets/display animals, horticulture"
177967,1,Food - human
177968,1,Food - human
177970,13,"Pets/display animals, horticulture"
177970,1,Food - human
177971,13,"Pets/display animals, horticulture"
177971,1,Food - human
177972,13,"Pets/display animals, horticulture"
177973,13,"Pets/display animals, horticulture"
177974,1,Food - human
177975,1,Food - human
177978,13,"Pets/display animals, horticulture"
177978,1,Food - human
177980,1,Food - human
177981,1,Food - human
177981,15,Sport hunting/specimen collecting
177981,13,"Pets/display animals, horticulture"
177982,1,Food - human
177982,13,"Pets/display animals, horticulture"
177983,1,Food - human
177985,13,"Pets/display animals, horticulture"
177985,1,Food - human
177987,13,"Pets/display animals, horticulture"
177987,1,Food - human
177988,1,Food - human
177988,13,"Pets/display animals, horticulture"
177989,1,Food - human
177989,15,Sport hunting/specimen collecting
177989,13,"Pets/display animals, horticulture"
177990,13,"Pets/display animals, horticulture"
177990,1,Food - human
177992,13,"Pets/display animals, horticulture"
177992,1,Food - human
178003,1,Food - human
178005,1,Food - human
178005,13,"Pets/display animals, horticulture"
178008,1,Food - human
178008,13,"Pets/display animals, horticulture"
178009,13,"Pets/display animals, horticulture"
178012,1,Food - human
178012,13,"Pets/display animals, horticulture"
178017,13,"Pets/display animals, horticulture"
178017,1,Food - human
178019,13,"Pets/display animals, horticulture"
178019,1,Food - human
178021,1,Food - human
178023,1,Food - human
178023,13,"Pets/display animals, horticulture"
178024,13,"Pets/display animals, horticulture"
180284,1,Food - human
180284,3,Medicine - human & veterinary
180488,3,Medicine - human & veterinary
180488,1,Food - human
180494,1,Food - human
185924,13,"Pets/display animals, horticulture"
185931,13,"Pets/display animals, horticulture"
185993,1,Food - human
188318,13,"Pets/display animals, horticulture"
188320,16,Establishing ex-situ production *
188320,13,"Pets/display animals, horticulture"
188324,1,Food - human
188344,13,"Pets/display animals, horticulture"
188368,13,"Pets/display animals, horticulture"
188376,1,Food - human
188401,1,Food - human
188419,13,"Pets/display animals, horticulture"
189744,1,Food - human
190071,1,Food - human
190071,13,"Pets/display animals, horticulture"
190106,1,Food - human
190193,1,Food - human
192253,15,Sport hunting/specimen collecting
192257,15,Sport hunting/specimen collecting
192260,15,Sport hunting/specimen collecting
192267,15,Sport hunting/specimen collecting
192269,12,"Handicrafts, jewellery, etc."
192269,15,Sport hunting/specimen collecting
192270,12,"Handicrafts, jewellery, etc."
192270,15,Sport hunting/specimen collecting
192276,15,Sport hunting/specimen collecting
192276,12,"Handicrafts, jewellery, etc."
192283,15,Sport hunting/specimen collecting
192284,15,Sport hunting/specimen collecting
192285,12,"Handicrafts, jewellery, etc."
192285,15,Sport hunting/specimen collecting
192287,15,Sport hunting/specimen collecting
192288,15,Sport hunting/specimen collecting
192289,15,Sport hunting/specimen collecting
192293,15,Sport hunting/specimen collecting
192296,12,"Handicrafts, jewellery, etc."
192296,15,Sport hunting/specimen collecting
192297,12,"Handicrafts, jewellery, etc."
192297,15,Sport hunting/specimen collecting
192298,12,"Handicrafts, jewellery, etc."
192298,15,Sport hunting/specimen collecting
192298,1,Food - human
192300,15,Sport hunting/specimen collecting
192300,12,"Handicrafts, jewellery, etc."
192305,12,"Handicrafts, jewellery, etc."
192305,15,Sport hunting/specimen collecting
192306,15,Sport hunting/specimen collecting
192307,15,Sport hunting/specimen collecting
192316,12,"Handicrafts, jewellery, etc."
192316,15,Sport hunting/specimen collecting
192316,3,Medicine - human & veterinary
192318,12,"Handicrafts, jewellery, etc."
192318,15,Sport hunting/specimen collecting
192321,15,Sport hunting/specimen collecting
192321,12,"Handicrafts, jewellery, etc."
192321,3,Medicine - human & veterinary
192323,15,Sport hunting/specimen collecting
192327,12,"Handicrafts, jewellery, etc."
192327,15,Sport hunting/specimen collecting
192329,15,Sport hunting/specimen collecting
192331,15,Sport hunting/specimen collecting
192336,15,Sport hunting/specimen collecting
192337,15,Sport hunting/specimen collecting
192338,15,Sport hunting/specimen collecting
192342,12,"Handicrafts, jewellery, etc."
192342,15,Sport hunting/specimen collecting
192343,15,Sport hunting/specimen collecting
192348,15,Sport hunting/specimen collecting
192362,15,Sport hunting/specimen collecting
192362,12,"Handicrafts, jewellery, etc."
192367,15,Sport hunting/specimen collecting
192367,3,Medicine - human & veterinary
192367,12,"Handicrafts, jewellery, etc."
192368,15,Sport hunting/specimen collecting
192374,15,Sport hunting/specimen collecting
192374,12,"Handicrafts, jewellery, etc."
192378,12,"Handicrafts, jewellery, etc."
192378,15,Sport hunting/specimen collecting
192380,12,"Handicrafts, jewellery, etc."
192380,15,Sport hunting/specimen collecting
192381,15,Sport hunting/specimen collecting
192383,12,"Handicrafts, jewellery, etc."
192383,15,Sport hunting/specimen collecting
192386,12,"Handicrafts, jewellery, etc."
192386,15,Sport hunting/specimen collecting
192389,15,Sport hunting/specimen collecting
192394,15,Sport hunting/specimen collecting
192403,15,Sport hunting/specimen collecting
192405,15,Sport hunting/specimen collecting
192418,15,Sport hunting/specimen collecting
192420,12,"Handicrafts, jewellery, etc."
192420,15,Sport hunting/specimen collecting
192421,15,Sport hunting/specimen collecting
192421,12,"Handicrafts, jewellery, etc."
192424,15,Sport hunting/specimen collecting
192424,12,"Handicrafts, jewellery, etc."
192428,12,"Handicrafts, jewellery, etc."
192428,15,Sport hunting/specimen collecting
192430,15,Sport hunting/specimen collecting
192430,12,"Handicrafts, jewellery, etc."
192434,15,Sport hunting/specimen collecting
192440,15,Sport hunting/specimen collecting
192440,12,"Handicrafts, jewellery, etc."
192467,15,Sport hunting/specimen collecting
192468,15,Sport hunting/specimen collecting
192469,15,Sport hunting/specimen collecting
192472,15,Sport hunting/specimen collecting
192473,15,Sport hunting/specimen collecting
192475,15,Sport hunting/specimen collecting
192479,15,Sport hunting/specimen collecting
192486,15,Sport hunting/specimen collecting
192577,15,Sport hunting/specimen collecting
192577,12,"Handicrafts, jewellery, etc."
192578,3,Medicine - human & veterinary
192578,12,"Handicrafts, jewellery, etc."
192578,15,Sport hunting/specimen collecting
192580,15,Sport hunting/specimen collecting
192580,12,"Handicrafts, jewellery, etc."
192581,15,Sport hunting/specimen collecting
192581,12,"Handicrafts, jewellery, etc."
192584,15,Sport hunting/specimen collecting
192586,12,"Handicrafts, jewellery, etc."
192586,15,Sport hunting/specimen collecting
192587,15,Sport hunting/specimen collecting
192587,12,"Handicrafts, jewellery, etc."
192641,15,Sport hunting/specimen collecting
192648,15,Sport hunting/specimen collecting
192651,12,"Handicrafts, jewellery, etc."
192651,15,Sport hunting/specimen collecting
192652,15,Sport hunting/specimen collecting
192736,15,Sport hunting/specimen collecting
192741,15,Sport hunting/specimen collecting
192742,15,Sport hunting/specimen collecting
192743,15,Sport hunting/specimen collecting
192743,12,"Handicrafts, jewellery, etc."
192744,15,Sport hunting/specimen collecting
192745,15,Sport hunting/specimen collecting
192759,12,"Handicrafts, jewellery, etc."
192759,15,Sport hunting/specimen collecting
192767,15,Sport hunting/specimen collecting
192771,15,Sport hunting/specimen collecting
192772,12,"Handicrafts, jewellery, etc."
192772,15,Sport hunting/specimen collecting
192772,3,Medicine - human & veterinary
192778,12,"Handicrafts, jewellery, etc."
192778,15,Sport hunting/specimen collecting
192799,12,"Handicrafts, jewellery, etc."
192799,15,Sport hunting/specimen collecting
192808,15,Sport hunting/specimen collecting
192811,15,Sport hunting/specimen collecting
192811,12,"Handicrafts, jewellery, etc."
192812,15,Sport hunting/specimen collecting
192812,12,"Handicrafts, jewellery, etc."
192838,15,Sport hunting/specimen collecting
192838,12,"Handicrafts, jewellery, etc."
192841,15,Sport hunting/specimen collecting
192843,15,Sport hunting/specimen collecting
192843,12,"Handicrafts, jewellery, etc."
192844,12,"Handicrafts, jewellery, etc."
192844,15,Sport hunting/specimen collecting
192845,12,"Handicrafts, jewellery, etc."
192845,15,Sport hunting/specimen collecting
192847,3,Medicine - human & veterinary
192847,12,"Handicrafts, jewellery, etc."
192847,15,Sport hunting/specimen collecting
192849,12,"Handicrafts, jewellery, etc."
192849,15,Sport hunting/specimen collecting
192877,15,Sport hunting/specimen collecting
193664,2,Food - animal
193664,1,Food - human
193671,13,"Pets/display animals, horticulture"
193671,1,Food - human
193675,13,"Pets/display animals, horticulture"
193804,13,"Pets/display animals, horticulture"
193804,1,Food - human
193805,13,"Pets/display animals, horticulture"
193810,1,Food - human
193820,13,"Pets/display animals, horticulture"
193822,13,"Pets/display animals, horticulture"
193822,1,Food - human
194298,1,Food - human
194299,1,Food - human
194301,1,Food - human
194305,1,Food - human
194332,1,Food - human
194345,1,Food - human
194364,1,Food - human
194388,1,Food - human
194389,1,Food - human
194394,1,Food - human
194413,1,Food - human
194425,1,Food - human
194427,1,Food - human
194428,1,Food - human
194433,1,Food - human
194969,2,Food - animal
194969,1,Food - human
194969,13,"Pets/display animals, horticulture"
194973,1,Food - human
194974,1,Food - human
194974,10,"Wearing apparel, accessories"
194974,13,"Pets/display animals, horticulture"
195694,1,Food - human
195813,1,Food - human
195833,1,Food - human
195886,13,"Pets/display animals, horticulture"
195886,2,Food - animal
195886,1,Food - human
195892,13,"Pets/display animals, horticulture"
195896,13,"Pets/display animals, horticulture"
195898,13,"Pets/display animals, horticulture"
195901,13,"Pets/display animals, horticulture"
195905,1,Food - human
195905,13,"Pets/display animals, horticulture"
195908,13,"Pets/display animals, horticulture"
195918,13,"Pets/display animals, horticulture"
195927,13,"Pets/display animals, horticulture"
195929,13,"Pets/display animals, horticulture"
195937,9,Construction or structural materials
195946,13,"Pets/display animals, horticulture"
195951,1,Food - human
195958,11,Other household goods
195960,13,"Pets/display animals, horticulture"
195965,9,Construction or structural materials
195967,12,"Handicrafts, jewellery, etc."
195967,1,Food - human
195984,9,Construction or structural materials
195984,8,Fibre
195985,13,"Pets/display animals, horticulture"
195991,12,"Handicrafts, jewellery, etc."
195991,9,Construction or structural materials
